is Elon Musk,created at,source,possibly sensitive,lang,has_text,has_link,has_hashtag,has_at,has_emoji,sentiment,retweet count,reply count,like count,quote count
0,2022-11-14 00:00:01+00:00,Sprinklr,False,en,1,0,1,1,0,-0.015151515151515152,121,157,1353,9
0,2022-11-13 22:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.5,374,3071,8194,107
0,2022-11-13 20:00:01+00:00,Sprinklr,False,en,1,0,1,1,1,0.0,306,1425,3444,826
0,2022-11-13 17:00:00+00:00,Sprinklr,False,en,1,0,1,1,1,0.6,183,870,2281,14
0,2022-11-12 23:00:01+00:00,Sprinklr,False,en,1,0,0,0,0,1.0,129,315,2324,20
0,2022-11-12 20:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.0,127,249,2387,19
0,2022-11-12 17:00:01+00:00,Sprinklr,False,en,1,0,0,0,0,0.13749999999999998,489,987,8275,74
0,2022-11-12 00:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,404,2512,9801,122
0,2022-11-11 21:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.24318181818181817,249,529,4419,42
0,2022-11-11 19:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.0,120,239,2148,16
0,2022-11-11 17:16:42+00:00,Twitter Web App,False,en,1,1,1,1,1,0.5,2606,205,15260,425
0,2022-11-10 22:18:30+00:00,Twitter for iPhone,False,en,1,1,1,1,0,1.0,1030,160,6275,71
0,2022-11-10 19:00:11+00:00,Sprinklr,False,en,1,1,0,0,0,0.640625,33,77,456,2
0,2022-11-10 17:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.0,162,260,2757,15
0,2022-11-09 23:40:32+00:00,Twitter for iPhone,False,en,1,0,0,0,1,0.5,2014,16459,51640,524
0,2022-11-07 23:23:40+00:00,Sprinklr,False,en,1,0,0,0,0,0.6,276,576,4281,62
0,2022-11-04 16:00:01+00:00,Sprinklr,False,en,1,1,1,1,1,0.0,801,2051,7975,117
0,2022-11-03 23:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.0,198,481,3307,34
0,2022-11-03 20:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.0,970,492,47298,77
0,2022-11-03 18:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,487,2043,12246,102
0,2022-11-03 17:32:15+00:00,Twitter Web App,False,en,1,1,0,0,0,0.4464285714285714,13,32,243,5
0,2022-11-03 16:00:01+00:00,Sprinklr,False,en,1,1,1,1,0,0.0,74,110,809,4
0,2022-11-02 23:00:11+00:00,Twitter Web App,False,en,1,1,1,1,1,0.0,624,214,4548,20
0,2022-11-02 21:04:55+00:00,Twitter Web App,False,en,1,0,0,0,0,0.0,44,89,533,4
0,2022-11-02 21:00:07+00:00,Sprinklr,False,en,1,1,0,0,0,0.0,84,199,1093,18
0,2022-11-02 18:00:00+00:00,Sprinklr,False,en,1,0,1,1,1,0.1,96,127,1004,6
0,2022-11-02 16:00:09+00:00,Twitter Web App,False,en,1,0,1,1,0,0.0,64,104,561,6
0,2022-11-02 00:12:22+00:00,Sprinklr,False,en,1,0,0,0,0,0.13636363636363635,98,232,1442,10
0,2022-11-01 20:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,77,142,1222,7
0,2022-11-01 12:37:44+00:00,Twitter Web App,False,en,1,1,1,1,1,-0.5,132,164,1130,23
0,2022-10-31 22:00:00+00:00,Sprinklr,False,en,1,0,1,1,1,0.0,96,237,1416,10
0,2022-10-31 18:30:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.0,662,2180,11758,129
0,2022-10-31 00:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,-0.25,642,810,9879,109
0,2022-10-30 21:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.5,326,1699,11871,64
0,2022-10-30 20:01:29+00:00,Twitter Web App,False,en,1,0,0,0,0,0.1,68,175,789,11
0,2022-10-29 20:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.7,343,802,5168,70
0,2022-10-29 18:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,224,1648,5058,125
0,2022-10-29 16:00:24+00:00,Sprinklr,False,en,1,1,1,1,1,0.0,95,94,964,9
0,2022-10-28 23:00:01+00:00,Sprinklr,False,en,1,0,0,0,0,-0.15,221,309,3291,16
0,2022-10-28 20:00:01+00:00,Sprinklr,False,en,1,1,0,0,0,0.0,46,77,864,7
0,2022-10-28 16:00:02+00:00,Sprinklr,False,en,1,1,1,1,1,0.8125,198,136,1813,21
0,2022-10-28 14:00:30+00:00,Sprinklr,False,en,1,1,0,0,1,0.25,1736,406,9517,225
0,2022-10-27 20:01:58+00:00,Twitter Web App,False,en,1,1,0,0,1,0.0,48,144,505,7
0,2022-10-27 16:00:07+00:00,Sprinklr,False,en,1,1,1,1,0,0.25,153,85,1250,8
0,2022-10-27 14:18:16+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,150,699,2053,35
0,2022-10-26 23:54:42+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,25,145,1048,9
0,2022-10-26 23:54:14+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,29,43,802,4
0,2022-10-26 23:33:32+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,20,38,762,0
0,2022-10-26 23:32:57+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,20,31,595,5
0,2022-10-26 23:17:13+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,12,26,486,3
0,2022-10-26 23:16:45+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,18,25,551,3
0,2022-10-26 22:52:26+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,15,29,569,2
0,2022-10-26 22:51:51+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,28,23,711,3
0,2022-10-26 22:26:47+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,18,20,539,0
0,2022-10-26 22:07:48+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,11,23,558,3
0,2022-10-26 21:44:23+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,14,22,636,3
0,2022-10-26 21:25:44+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,14,34,712,6
0,2022-10-26 20:59:56+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,22,21,640,2
0,2022-10-26 20:36:40+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,16,15,636,0
0,2022-10-26 20:14:03+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,15,21,793,2
0,2022-10-26 19:48:53+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,10,13,735,3
0,2022-10-26 19:29:24+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,18,20,768,1
0,2022-10-26 19:13:21+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,17,21,927,0
0,2022-10-26 18:57:13+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,32,19,956,4
0,2022-10-26 18:42:08+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,19,8,837,2
0,2022-10-26 18:29:56+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,12,18,778,5
0,2022-10-26 18:20:01+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,10,21,771,3
0,2022-10-26 18:13:54+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,14,12,924,1
0,2022-10-26 18:07:56+00:00,Twitter Web App,False,zxx,0,1,0,0,0,2.0,24,30,1246,6
0,2022-10-26 18:00:01+00:00,Sprinklr,False,en,1,1,0,0,0,0.0,578,534,25982,86
0,2022-10-26 16:00:23+00:00,Sprinklr,False,en,1,1,1,1,0,0.25,121,82,847,8
0,2022-10-25 22:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.35,416,279,4651,34
